Latitude,Longitude,Altitude
47.2900566,11.4085041,1346.308
47.2900556,11.4085078,1345.901
47.2900544,11.4085086,1345.411
47.2900588,11.4085058,1344.387
47.2900458,11.4085128,1344.851
47.2900424,11.4085153,1344.457
47.2900431,11.408514,1343.59
47.2900408,11.4085168,1343.095
47.2900388,11.4085208,1342.646
47.2900372,11.4085229,1341.969
47.2900353,11.4085261,1341.434
47.2900342,11.4085303,1341.157
47.2900275,11.40853,1340.665
47.2900222,11.4085306,1340.049
47.2900163,11.4085318,1339.569
47.2900088,11.4085302,1339.195
47.2900022,11.4085266,1338.555
47.2899962,11.4085246,1338.116
47.2899911,11.4085227,1337.8
47.2899864,11.4085212,1337.525
47.289982,11.408521,1337.342
47.2899779,11.4085236,1337.406
47.2899727,11.4085288,1337.61
47.2899675,11.4085299,1337.122
47.289961,11.4085297,1336.553
47.2899577,11.408524,1335.774
47.2899565,11.4085196,1335.191
47.2899503,11.4085142,1334.616
47.2899494,11.4085095,1334.106
47.2899451,11.4085054,1333.739
47.2899419,11.4085008,1333.187
47.2899375,11.408495,1332.811
47.2899376,11.4084939,1332.867
47.28993,11.4084894,1332.694
47.289924,11.4084834,1332.245
47.2899162,11.4084764,1331.805
47.2899079,11.4084712,1331.54
47.2899017,11.408469,1331.54
47.2898977,11.4084682,1331.451
47.2898934,11.4084699,1331.551
47.2898899,11.408467,1331.127
47.289886,11.4084651,1330.828
47.2898805,11.4084643,1330.737
47.2898799,11.4084642,1330.325
47.289876,11.4084626,1330.128
47.2898727,11.4084619,1329.993
47.2898716,11.4084617,1329.884
47.2898682,11.4084607,1329.764
47.2898622,11.4084634,1330.045
47.2898619,11.4084682,1330.079
47.2898601,11.4084676,1329.797
47.289865,11.4084643,1328.831
