Latitude,Longitude,Altitude
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
47.2939128,11.3939004,1536.227
